contract_path,attack_vectors,primary_vector,root_cause,confidence,model,classified_at,error
src/test/2023-06/MyAi_exp.sol,"AV10,AV19,AV05",AV10,The exploit takes advantage of a fee-on-transfer token logic that incorrectly assumes the transfer amount equals the balance delta.,0.85,gpt-4o-mini,2026-06-27T03:41:24.947756+00:00,
src/test/2023-06/NST_exp.sol,"AV04,AV05",AV04,The exploit relies on a flash loan to manipulate the protocol for theft.,0.9,gpt-4o-mini,2026-06-27T03:41:24.952318+00:00,
src/test/2023-06/Pawnfi_exp.sol,"AV04,AV02,AV05",AV04,The exploit relies on a flash loan to manipulate the liquidity and borrow assets at an incorrect price.,0.9,gpt-4o-mini,2026-06-27T03:41:25.304116+00:00,
src/test/2023-06/SELLC03_exp.sol,"AV04,AV19",AV04,"The exploit relies on a flash loan to manipulate liquidity and execute trades, leading to profit extraction.",0.9,gpt-4o-mini,2026-06-27T03:41:25.410470+00:00,
src/test/2023-06/SHIDO_exp.sol,"AV04,AV05,AV10",AV04,"The exploit relies on a flash loan to manipulate token swaps and liquidity, leading to profit extraction.",0.9,gpt-4o-mini,2026-06-27T03:41:25.530719+00:00,
src/test/2023-06/SHIDO_exp2.sol,"AV04,AV19,AV10",AV04,"The exploit relies on a flash loan to manipulate token swaps and liquidity, resulting in profit from price discrepancies.",0.9,gpt-4o-mini,2026-06-27T03:41:26.079430+00:00,
src/test/2023-06/STRAC_exp.sol,"AV02,AV04",AV02,The attacker manipulated the price oracle to exploit the liquidity pool for profit.,0.9,gpt-4o-mini,2026-06-27T03:41:26.189114+00:00,
src/test/2023-06/Sturdy_exp.sol,"AV04,AV02",AV02,The exploit manipulates the price of assets through flash loans to gain an unfair advantage in liquidity pools.,0.9,gpt-4o-mini,2026-06-27T03:41:26.313365+00:00,
src/test/2023-06/Themis_exp.sol,"AV04,AV05",AV04,The exploit relies on flash loans to manipulate token swaps and borrow assets at inflated values.,0.9,gpt-4o-mini,2026-06-27T03:41:26.364445+00:00,
src/test/2023-06/UN_exp.sol,"AV02,AV04,AV20",AV02,The exploit manipulates the price oracle to execute profitable swaps during a flash loan.,0.9,gpt-4o-mini,2026-06-27T03:41:26.605092+00:00,
src/test/2023-06/UnverifiedContr_9ad32_exp.sol,"AV04,AV02",AV02,The exploit manipulates the price oracle to borrow funds at an incorrect price using a flash loan.,0.9,gpt-4o-mini,2026-06-27T03:41:26.712194+00:00,
src/test/2023-06/VINU_exp.sol,"AV02,AV04",AV02,"The attacker manipulates the price of VINU through liquidity addition and synchronization, allowing for profitable swaps.",0.9,gpt-4o-mini,2026-06-27T03:41:26.751341+00:00,
src/test/2023-07/ApeDAO_exp.sol,"AV04,AV20",AV04,The exploit relies on flash loans to manipulate liquidity pool balances and token prices.,0.9,gpt-4o-mini,2026-06-27T03:41:26.799580+00:00,
src/test/2023-07/ArcadiaFi_exp.sol,"AV04,AV05,AV03",AV04,The exploit relies on a flash loan to manipulate the protocol's vaults and drain assets.,0.9,gpt-4o-mini,2026-06-27T03:41:26.859349+00:00,
src/test/2023-07/AzukiDAO_exp.sol,"AV07,AV05",AV07,The exploit relies on signature replay vulnerability in the claim function of the Bean token contract.,0.9,gpt-4o-mini,2026-06-27T03:41:26.908435+00:00,
src/test/2023-07/BNO_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate the liquidity pool and execute unauthorized withdrawals.,0.9,gpt-4o-mini,2026-06-27T03:41:28.053529+00:00,
src/test/2023-07/Bamboo_exp.sol,"AV04,AV20",AV20,The exploit manipulates liquidity pool balances to extract profit using a flash loan.,0.9,gpt-4o-mini,2026-06-27T03:41:28.096722+00:00,
src/test/2023-07/Bao_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate the liquidity pool and inflate token values.,0.9,gpt-4o-mini,2026-06-27T03:41:28.141737+00:00,
src/test/2023-07/CIVNFT_exp.sol,"AV06,AV05",AV06,"The exploit relies on an arbitrary external call to a vulnerable function in the CIVNFT contract, allowing the attacker to manipulate the state.",0.9,gpt-4o-mini,2026-06-27T03:41:28.452282+00:00,
src/test/2023-07/Carson_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a series of flash loans to manipulate token swaps and extract value from the protocol.,0.9,gpt-4o-mini,2026-06-27T03:41:28.497671+00:00,
src/test/2023-07/Civfund_exp.sol,"AV03,AV04",AV03,"The contract lacks proper access control, allowing unauthorized calls to vulnerable functions.",0.9,gpt-4o-mini,2026-06-27T03:41:28.514234+00:00,
src/test/2023-07/Conic02_exp.sol,"AV02,AV04",AV02,"The exploit manipulates the price of crvUSD through a series of swaps and deposits, allowing the attacker to profit from incorrect pricing.",0.9,gpt-4o-mini,2026-06-27T03:41:28.587597+00:00,
src/test/2023-07/Conic_exp.sol,"AV01,AV04",AV01,The exploit leverages reentrancy by repeatedly calling deposit and exchange functions during a flash loan operation.,0.9,gpt-4o-mini,2026-06-27T03:41:28.689409+00:00,
src/test/2023-07/Conic_exp2.sol,"AV04,AV05,AV17",AV04,"The exploit relies on a flash loan to manipulate liquidity and execute trades, leading to profit extraction.",0.9,gpt-4o-mini,2026-06-27T03:41:28.938538+00:00,
src/test/2023-07/Curve_exp01.sol,"AV04,AV01",AV04,"The exploit relies on a flash loan to manipulate liquidity in the CurvePool, enabling a reentrancy attack.",0.9,gpt-4o-mini,2026-06-27T03:41:29.577503+00:00,
src/test/2023-07/Curve_exp02.sol,"AV04,AV01",AV04,The exploit relies on a flash loan to manipulate liquidity and execute a reentrancy attack.,0.9,gpt-4o-mini,2026-06-27T03:41:29.752375+00:00,
src/test/2023-07/FFIST_exp.sol,"AV02,AV20",AV02,The exploit manipulates the liquidity pool reserves to execute profitable swaps at incorrect prices.,0.9,gpt-4o-mini,2026-06-27T03:41:29.829280+00:00,
src/test/2023-07/GYMNET_exp.sol,"AV04,AV02,AV05",AV02,"The exploit manipulates the price of GYMNET through liquidity addition and token swaps, allowing the attacker to profit at the expense of victims.",0.9,gpt-4o-mini,2026-06-27T03:41:30.172370+00:00,
src/test/2023-07/LUSD_exp.sol,"AV02,AV04,AV20",AV02,The attacker manipulated the BTCB-BSC-USD pool to mint extra LUSD by exploiting price discrepancies.,0.9,gpt-4o-mini,2026-06-27T03:41:30.520055+00:00,
src/test/2023-07/Libertify_exp.sol,"AV01,AV04",AV01,The exploit uses reentrancy to manipulate the total supply and mint more shares during a deposit operation.,0.9,gpt-4o-mini,2026-06-27T03:41:30.685358+00:00,
src/test/2023-07/MintoFinance_exp.sol,"AV05,AV19",AV05,"The exploit relies on flawed logic in the token purchase and transfer process, allowing for unintended token accumulation.",0.85,gpt-4o-mini,2026-06-27T03:41:30.878310+00:00,
src/test/2023-07/NewFi_exp.sol,"AV04,AV02,AV05",AV02,The exploit manipulates the price of assets through flash loans to gain an unfair advantage in trading.,0.85,gpt-4o-mini,2026-06-27T03:41:31.100080+00:00,
src/test/2023-07/Palmswap_exp.sol,"AV04,AV02",AV02,The exploit manipulates the liquidity exchange rates to gain more USDP than intended through a flash loan.,0.9,gpt-4o-mini,2026-06-27T03:41:31.130286+00:00,
src/test/2023-07/Platypus02_exp.sol,"AV04,AV02",AV02,The exploit manipulates the price of assets during a flash loan to gain an unfair advantage in trading.,0.9,gpt-4o-mini,2026-06-27T03:41:31.204460+00:00,
src/test/2023-07/RodeoFinance_exp.sol,"AV02,AV04",AV02,The attackers manipulated the price of the TWAP Oracle through multiple transactions to exploit the protocol.,0.9,gpt-4o-mini,2026-06-27T03:41:31.470725+00:00,
src/test/2023-07/SUT_exp.sol,"AV02,AV04",AV02,The exploit manipulates the token price through a flash loan to buy tokens at an incorrect price.,0.9,gpt-4o-mini,2026-06-27T03:41:31.657571+00:00,
src/test/2023-07/USDTStakingContract28_exp.sol,"AV03,AV06,AV04",AV03,Missing access control allows unauthorized token allowance manipulation.,0.9,gpt-4o-mini,2026-06-27T03:41:31.672731+00:00,
src/test/2023-07/Utopia_exp.sol,"AV02,AV20",AV02,The exploit manipulates the price oracle and liquidity pool to extract value at an incorrect price.,0.9,gpt-4o-mini,2026-06-27T03:41:32.013668+00:00,
src/test/2023-07/WGPT_exp.sol,"AV04,AV20",AV04,The exploit relies on flash loans to manipulate liquidity pool balances for profit.,0.9,gpt-4o-mini,2026-06-27T03:41:32.476873+00:00,
src/test/2023-08/BTC20_exp.sol,"AV04,AV05",AV04,The exploit relies on a flash loan to manipulate token swaps and execute trades without sufficient collateral.,0.9,gpt-4o-mini,2026-06-27T03:41:32.619763+00:00,
src/test/2023-08/Balancer_exp.sol,"AV02,AV04",AV02,The exploit manipulates the price of assets in the liquidity pool to profit from incorrect valuations during swaps.,0.9,gpt-4o-mini,2026-06-27T03:41:32.726761+00:00,
src/test/2023-08/CurveBurner_exp.sol,"AV04,AV05,AV15",AV04,The exploit relies on flash loans to manipulate liquidity and extract value from the Curve3POOL without slippage protection.,0.9,gpt-4o-mini,2026-06-27T03:41:32.896446+00:00,
src/test/2023-08/EAC_exp.sol,"AV04,AV20",AV04,The exploit relies on a flash loan to manipulate token swaps and extract value from the liquidity pool.,0.9,gpt-4o-mini,2026-06-27T03:41:33.071739+00:00,
src/test/2023-08/EHIVE_exp.sol,"AV02,AV04",AV02,The exploit manipulates the price oracle to perform staking and unstaking operations at incorrect values using flash loans.,0.9,gpt-4o-mini,2026-06-27T03:41:33.234375+00:00,
src/test/2023-08/EarningFram_exp.sol,"AV01,AV04",AV01,The exploit relies on reentrancy to withdraw assets multiple times before the state is updated.,0.9,gpt-4o-mini,2026-06-27T03:41:33.242743+00:00,
src/test/2023-08/Exactly_exp.sol,"AV07,AV04,AV05",AV07,The exploit leverages signature replay attacks to manipulate victim accounts and liquidate their positions.,0.9,gpt-4o-mini,2026-06-27T03:41:33.510634+00:00,
src/test/2023-08/GSS_exp.sol,"AV04,AV20",AV04,The exploit relies on a flash loan to manipulate liquidity pool balances and execute profitable swaps.,0.9,gpt-4o-mini,2026-06-27T03:41:33.878983+00:00,
src/test/2023-08/Leetswap_exp.sol,"AV10,AV15,AV19",AV10,"The exploit takes advantage of fee-on-transfer tokens, leading to incorrect balance calculations during swaps.",0.9,gpt-4o-mini,2026-06-27T03:41:34.055486+00:00,
src/test/2023-08/NeutraFinance_exp.sol,"AV02,AV04,AV19",AV02,The exploit manipulates the price oracle to execute trades at incorrect prices.,0.85,gpt-4o-mini,2026-06-27T03:41:34.289586+00:00,
src/test/2023-08/SVT_exp.sol,"AV02,AV04",AV02,"The exploit manipulates the price of SVT by using a flash loan to buy and sell tokens, affecting the pool's pricing mechanism.",0.9,gpt-4o-mini,2026-06-27T03:41:34.290339+00:00,
src/test/2023-08/Uwerx_exp.sol,"AV20,AV04",AV20,The exploit manipulates liquidity pool balances to extract value through token swaps.,0.9,gpt-4o-mini,2026-06-27T03:41:34.656027+00:00,
src/test/2023-08/Zunami_exp.sol,"AV04,AV02",AV04,The exploit relies on a flash loan to manipulate token balances and inflate the value of UZD.,0.9,gpt-4o-mini,2026-06-27T03:41:34.668730+00:00,
src/test/2023-09/0x0DEX_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate the liquidity pool and execute a series of swaps for profit.,0.9,gpt-4o-mini,2026-06-27T03:41:34.816765+00:00,
src/test/2023-09/APIG_exp.sol,"AV02,AV04,AV05",AV02,The exploit manipulates token prices during swaps to extract value at incorrect rates.,0.85,gpt-4o-mini,2026-06-27T03:41:35.065749+00:00,
src/test/2023-09/BFCToken_exp.sol,"AV20,AV04",AV20,The exploit manipulates liquidity pool balances to extract value through repeated transfers and swaps.,0.9,gpt-4o-mini,2026-06-27T03:41:35.182834+00:00,
src/test/2023-09/CEXISWAP_exp.sol,"AV14,AV06",AV14,"The contract allows unprotected initialization and upgrade functions, enabling an attacker to take control.",0.9,gpt-4o-mini,2026-06-27T03:41:35.370590+00:00,
src/test/2023-09/DAppSocial_exp.sol,"AV03,AV06,AV19",AV03,Missing access control allows unauthorized token withdrawals from the DAppSocial contract.,0.9,gpt-4o-mini,2026-06-27T03:41:35.619527+00:00,
src/test/2023-09/DEXRouter_exp.sol,"AV06,AV17",AV06,The DEXRouter allows arbitrary external calls that can be exploited to transfer funds to the attacker's contract.,0.9,gpt-4o-mini,2026-06-27T03:41:36.099455+00:00,
src/test/2023-09/FireBirdPair_exp.sol,"AV02,AV04",AV02,The exploit manipulates the price oracle to execute profitable swaps during a flash loan.,0.9,gpt-4o-mini,2026-06-27T03:41:36.100502+00:00,
src/test/2023-09/FloorDAO_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate the liquidity pool and extract profits through a series of swaps.,0.9,gpt-4o-mini,2026-06-27T03:41:36.206536+00:00,
src/test/2023-09/HCT_exp.sol,"AV04,AV20",AV20,The exploit relies on manipulating the liquidity pool through a flash loan to execute a series of swaps that exploit the pool's state.,0.9,gpt-4o-mini,2026-06-27T03:41:36.530997+00:00,
src/test/2023-09/HeavensGate_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on flash loans to manipulate the liquidity pool and extract value through flawed fee logic.,0.9,gpt-4o-mini,2026-06-27T03:41:36.574547+00:00,
src/test/2023-09/JumpFarm_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate token swaps and staking rewards.,0.9,gpt-4o-mini,2026-06-27T03:41:36.688363+00:00,
src/test/2023-09/Kub_Split_exp.sol,"AV02,AV04,AV20",AV02,"The exploit manipulates the price oracle to execute trades at incorrect prices, leveraging flash loans for liquidity.",0.9,gpt-4o-mini,2026-06-27T03:41:36.909426+00:00,
src/test/2023-09/QuantumWN_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate token swaps and staking rewards.,0.9,gpt-4o-mini,2026-06-27T03:41:36.937215+00:00,
src/test/2023-09/XSDWETHpool_exp.sol,"AV02,AV04,AV20",AV02,The exploit manipulates the price oracle to execute profitable swaps and loans.,0.9,gpt-4o-mini,2026-06-27T03:41:37.293483+00:00,
src/test/2023-09/uniclyNFT_exp.sol,"AV02,AV01",AV02,The exploit manipulates the price oracle to inflate the attacker's balance and redeem NFTs improperly.,0.9,gpt-4o-mini,2026-06-27T03:41:37.479272+00:00,
src/test/2023-10/Astrid_exp.sol,"AV02,AV04,AV05",AV02,The attacker manipulated the withdrawal process by minting fake tokens and exploiting the vulnerable contract's logic.,0.9,gpt-4o-mini,2026-06-27T03:41:37.495189+00:00,
src/test/2023-10/BH_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on flash loans to manipulate liquidity and execute unauthorized transactions.,0.9,gpt-4o-mini,2026-06-27T03:41:37.669468+00:00,
src/test/2023-10/BelugaDex_exp.sol,"AV04,AV05",AV04,The exploit relies on a flash loan to manipulate token swaps and withdraw funds from the liquidity pool.,0.9,gpt-4o-mini,2026-06-27T03:41:37.842467+00:00,
src/test/2023-10/DePayRouter_exp.sol,"AV05,AV15,AV04",AV05,Flawed accounting logic allows manipulation of balances leading to profit extraction.,0.85,gpt-4o-mini,2026-06-27T03:41:38.066832+00:00,
src/test/2023-10/Hopelend_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate the total supply and withdraw funds incorrectly due to flawed logic in the protocol.,0.9,gpt-4o-mini,2026-06-27T03:41:38.416035+00:00,
src/test/2023-10/LaEeb_exp.sol,"AV04,AV20",AV04,The exploit relies on a flash loan to manipulate liquidity pool balances and extract funds.,0.9,gpt-4o-mini,2026-06-27T03:41:38.610504+00:00,
src/test/2023-10/MaestroRouter2_exp.sol,"AV07,AV19,AV04",AV07,The exploit leverages excessive token approval and validation bypass on signed messages to drain funds from victims.,0.9,gpt-4o-mini,2026-06-27T03:41:38.791488+00:00,
src/test/2023-10/MicDao_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate token swaps and extract profits from the protocol.,0.9,gpt-4o-mini,2026-06-27T03:41:38.943464+00:00,
src/test/2023-10/OpenLeverage_exp.sol,"AV14,AV06",AV14,"The contract allows unprotected initialization, enabling an attacker to become the admin and manipulate the contract's functionality.",0.9,gpt-4o-mini,2026-06-27T03:41:38.974469+00:00,
src/test/2023-10/Platypus03_exp.sol,"AV02,AV04",AV02,"The exploit manipulates the price of WAVAX in the PlatypusPool through a series of deposits and swaps, allowing the attacker to withdraw inflated amounts.",0.9,gpt-4o-mini,2026-06-27T03:41:39.354632+00:00,
src/test/2023-10/StarsArena_exp.sol,"AV01,AV06",AV01,The exploit utilizes a reentrancy attack by calling back into the victim contract before the state is updated.,0.9,gpt-4o-mini,2026-06-27T03:41:39.376612+00:00,
src/test/2023-10/UniBot_exp.sol,"AV06,AV03,AV19",AV06,"The exploit allows for arbitrary external calls to the router, enabling theft of tokens from victims.",0.9,gpt-4o-mini,2026-06-27T03:41:39.421462+00:00,
src/test/2023-10/WiseLending_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate the share price and inflate the borrower's position.,0.9,gpt-4o-mini,2026-06-27T03:41:39.518595+00:00,
src/test/2023-10/ZS_exp.sol,"AV04,AV05,AV02",AV04,The exploit relies on a flash loan to manipulate token prices and execute trades that exploit flawed logic in the ZS contract.,0.9,gpt-4o-mini,2026-06-27T03:41:39.591805+00:00,
src/test/2023-10/kTAF_exp.sol,"AV02,AV04",AV02,The exploit manipulates the liquidation process by borrowing at an incorrect price due to a flash loan.,0.9,gpt-4o-mini,2026-06-27T03:41:40.386749+00:00,
src/test/2023-10/pSeudoEth_exp.sol,"AV04,AV20",AV04,The exploit relies on a flash loan to manipulate liquidity pool balances for profit.,0.9,gpt-4o-mini,2026-06-27T03:41:40.557203+00:00,
src/test/2023-11/3913_exp.sol,"AV02,AV04,AV20",AV02,The exploit manipulates the price oracle to execute profitable swaps using flash loans.,0.9,gpt-4o-mini,2026-06-27T03:41:40.861810+00:00,
src/test/2023-11/AIS_exp.sol,"AV04,AV20",AV20,The exploit manipulates the liquidity pool to extract profits through a flash loan mechanism.,0.9,gpt-4o-mini,2026-06-27T03:41:40.993671+00:00,
src/test/2023-11/BRAND_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate token swaps and execute a series of calls to a vulnerable contract.,0.9,gpt-4o-mini,2026-06-27T03:41:41.152469+00:00,
src/test/2023-11/Burntbubba_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate liquidity and extract value from the protocol.,0.9,gpt-4o-mini,2026-06-27T03:41:41.618105+00:00,
src/test/2023-11/CAROLProtocol_exp.sol,"AV04,AV01",AV04,The exploit relies on flash loans to manipulate the liquidity and execute a reentrancy attack on the CAROLProtocol.,0.9,gpt-4o-mini,2026-06-27T03:41:42.061896+00:00,
src/test/2023-11/EEE_exp.sol,"AV02,AV04,AV05",AV02,"The exploit manipulates the price of USDT through a series of swaps, allowing the attacker to profit from incorrect valuations.",0.9,gpt-4o-mini,2026-06-27T03:41:42.144393+00:00,
src/test/2023-11/EHX_exp.sol,"AV04,AV20",AV20,The exploit manipulates liquidity pool balances through repeated token swaps enabled by a flash loan.,0.9,gpt-4o-mini,2026-06-27T03:41:42.315688+00:00,
src/test/2023-11/FiberRouter_exp.sol,"AV02,AV04,AV06",AV02,The exploit manipulates the token balance of the victim by using a manipulated swap and transfer process.,0.9,gpt-4o-mini,2026-06-27T03:41:42.434754+00:00,
src/test/2023-11/KR_exp.sol,"AV02,AV04,AV05",AV02,"The attacker manipulated the price of the token to sell at an incorrect value, leading to profit from the exploit.",0.9,gpt-4o-mini,2026-06-27T03:41:42.560283+00:00,
src/test/2023-11/KyberSwap_exp.eth.1.sol,"AV04,AV05",AV04,The exploit relies on a flash loan to manipulate the victim's balances.,0.9,gpt-4o-mini,2026-06-27T03:41:42.648460+00:00,
src/test/2023-11/LinkDao_exp.sol,"AV02,AV04,AV17",AV02,The attacker manipulated the swap function to exploit the price oracle for profit.,0.9,gpt-4o-mini,2026-06-27T03:41:43.316286+00:00,
src/test/2023-11/MEV_0x8c2d_exp.sol,"AV06,AV03,AV04",AV06,The exploit relies on an arbitrary external call to designate a privileged role for the attacker in the victim contract.,0.9,gpt-4o-mini,2026-06-27T03:41:43.357222+00:00,
src/test/2023-11/MEV_0xa247_exp.sol,"AV06,AV03,AV13",AV06,The exploit relies on arbitrary external calls to manipulate victim contracts and extract funds.,0.9,gpt-4o-mini,2026-06-27T03:41:43.614218+00:00,
src/test/2023-11/MahaLend_exp.sol,"AV04,AV05,AV08",AV04,The exploit relies on a flash loan to manipulate the liquidity index and mint shares incorrectly due to rounding errors.,0.9,gpt-4o-mini,2026-06-27T03:41:43.699601+00:00,
src/test/2023-11/MetaLend_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate the protocol's state and extract funds.,0.9,gpt-4o-mini,2026-06-27T03:41:43.733718+00:00,
src/test/2023-11/OKC_exp.sol,"AV02,AV04",AV02,The exploit manipulates the price oracle to borrow funds at an incorrect price using flash loans.,0.9,gpt-4o-mini,2026-06-27T03:41:43.750361+00:00,
src/test/2023-11/OnyxProtocol_exp.sol,"AV02,AV04",AV02,The exploit manipulates price oracles to execute profitable trades during a flash loan.,0.9,gpt-4o-mini,2026-06-27T03:41:44.173965+00:00,
src/test/2023-11/RBalancer_exp.sol,"AV04,AV02,AV06",AV02,The attack exploits a price oracle manipulation to execute a series of calls that drain funds from the vulnerable contract.,0.9,gpt-4o-mini,2026-06-27T03:41:44.472135+00:00,
src/test/2023-11/Raft_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate the protocol's state and perform unauthorized actions.,0.9,gpt-4o-mini,2026-06-27T03:41:45.276829+00:00,
src/test/2023-11/ShibaToken_exp.sol,"AV04,AV02,AV03",AV04,The exploit relies on a flash loan to manipulate liquidity and prices in the protocol.,0.9,gpt-4o-mini,2026-06-27T03:41:45.420148+00:00,
src/test/2023-11/SwampFinance_exp.sol,"AV04,AV05,AV02",AV04,The exploit relies on a flash loan to manipulate the protocol's liquidity and borrowing mechanisms.,0.9,gpt-4o-mini,2026-06-27T03:41:45.578780+00:00,
src/test/2023-11/TheNFTV2_exp.sol,"AV02,AV04",AV02,The exploit manipulates the price oracle to execute a profitable swap at an incorrect price.,0.9,gpt-4o-mini,2026-06-27T03:41:45.725090+00:00,
src/test/2023-11/TheStandard_io_exp.sol,"AV04,AV02",AV02,The exploit manipulates the liquidity pool's pricing through a flash loan to profit from incorrect valuations.,0.9,gpt-4o-mini,2026-06-27T03:41:46.000780+00:00,
src/test/2023-11/Token8633_9419_exp.sol,"AV04,AV05,AV19",AV04,"The exploit relies on a flash loan to manipulate token balances and execute trades, leading to significant financial loss.",0.9,gpt-4o-mini,2026-06-27T03:41:46.055277+00:00,
src/test/2023-11/TrustPad_exp.sol,"AV06,AV04",AV06,The exploit relies on an arbitrary external call via delegatecall to manipulate the staking contract's state and withdraw funds improperly.,0.9,gpt-4o-mini,2026-06-27T03:41:46.257764+00:00,
src/test/2023-11/WECO_exp.sol,"AV05,AV19",AV05,Flawed logic in the staking deposit function allows for excessive rewards to be claimed.,0.85,gpt-4o-mini,2026-06-27T03:41:46.382012+00:00,
src/test/2023-11/XAI_exp.sol,"AV04,AV19",AV04,The exploit relies on a flash loan to manipulate token balances and execute a series of swaps that result in profit.,0.9,gpt-4o-mini,2026-06-27T03:41:46.539293+00:00,
src/test/2023-11/bot_exp.sol,"AV04,AV06,AV05",AV04,The exploit relies on a flash loan to manipulate token exchanges and drain funds from the vulnerable contract.,0.9,gpt-4o-mini,2026-06-27T03:41:46.704763+00:00,
src/test/2023-11/grok_exp.sol,"AV04,AV02,AV19",AV04,The exploit relies on a flash loan to manipulate token swaps and extract value from the liquidity pool.,0.9,gpt-4o-mini,2026-06-27T03:41:47.192228+00:00,
src/test/2023-12/BCT_exp.sol,"AV02,AV04",AV02,The exploit manipulates the price oracle to execute profitable swaps and liquidations at incorrect prices.,0.9,gpt-4o-mini,2026-06-27T03:41:47.369265+00:00,
src/test/2023-12/BEARNDAO_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate token swaps and extract value from the liquidity pool.,0.9,gpt-4o-mini,2026-06-27T03:41:47.543801+00:00,
src/test/2023-12/Bob_exp.sol,"AV04,AV02,AV20",AV02,The exploit manipulates the price oracle to profit from liquidity pool operations using a flash loan.,0.9,gpt-4o-mini,2026-06-27T03:41:47.592640+00:00,
src/test/2023-12/CCV_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate token swaps and extract value from the protocol.,0.9,gpt-4o-mini,2026-06-27T03:41:47.742425+00:00,
src/test/2023-12/ChannelsFinance_exp.sol,"AV02,AV04",AV02,"The attacker manipulated the total supply value in the vulnerable contract to increase borrowing power, exploiting price oracle vulnerabilities.",0.9,gpt-4o-mini,2026-06-27T03:41:48.010478+00:00,
src/test/2023-12/Channels_exp.sol,"AV04,AV02,AV05",AV04,The exploit relies on a flash loan to manipulate the liquidity pool and execute a series of transactions that lead to profit.,0.9,gpt-4o-mini,2026-06-27T03:41:48.460752+00:00,
src/test/2023-12/DominoTT_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate the token balances and execute unauthorized actions within the protocol.,0.9,gpt-4o-mini,2026-06-27T03:41:48.853300+00:00,
src/test/2023-12/ElephantStatus_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate token prices and execute unprotected functions.,0.9,gpt-4o-mini,2026-06-27T03:41:48.872983+00:00,
src/test/2023-12/FloorProtocol_exp.sol,"AV03,AV06,AV17",AV03,Missing access control allows the attacker to exploit the token transfer function without proper authorization.,0.9,gpt-4o-mini,2026-06-27T03:41:49.192152+00:00,
src/test/2023-12/GoodCompound_exp.sol,"AV04,AV05,AV02",AV04,The exploit relies on a flash loan to manipulate the Compound protocol for profit.,0.9,gpt-4o-mini,2026-06-27T03:41:49.218865+00:00,
src/test/2023-12/GoodDollar_exp.sol,"AV04,AV01,AV05",AV04,The exploit relies on a flash loan to manipulate the market and execute a series of transactions that lead to profit.,0.9,gpt-4o-mini,2026-06-27T03:41:49.342886+00:00,
src/test/2023-12/HNet_exp.sol,"AV04,AV05",AV04,The exploit relies on a flash loan to manipulate token balances and execute unauthorized transactions.,0.9,gpt-4o-mini,2026-06-27T03:41:49.346948+00:00,
src/test/2023-12/HYPR_exp.sol,AV14,AV14,"The contract allows unprotected initialization, enabling an attacker to become the owner and manipulate funds.",0.9,gpt-4o-mini,2026-06-27T03:41:49.490544+00:00,
src/test/2023-12/KEST_exp.sol,"AV02,AV04,AV20",AV02,The exploit manipulates the price oracle to execute profitable trades using flash loans.,0.9,gpt-4o-mini,2026-06-27T03:41:50.257723+00:00,
src/test/2023-12/MAMO_exp.sol,"AV02,AV04",AV02,The exploit manipulates the price oracle to gain an unfair advantage during the flash loan transaction.,0.9,gpt-4o-mini,2026-06-27T03:41:50.308692+00:00,
src/test/2023-12/NFTTrader_exp.sol,"AV01,AV06,AV05",AV01,The exploit takes advantage of a lack of reentrancy protection in the onERC721Received function.,0.9,gpt-4o-mini,2026-06-27T03:41:50.352373+00:00,
src/test/2023-12/PHIL_exp.sol,"AV04,AV05,AV17",AV04,The exploit relies on a flash loan to manipulate token swaps and extract funds from the vulnerable contract.,0.9,gpt-4o-mini,2026-06-27T03:41:50.489313+00:00,
src/test/2023-12/PineProtocol_exp.sol,"AV04,AV05",AV04,The exploit relies on a flash loan to manipulate the loan repayment process in the lending pools.,0.9,gpt-4o-mini,2026-06-27T03:41:50.494277+00:00,
src/test/2023-12/TIME_exp.sol,"AV07,AV10,AV04",AV07,The exploit relies on signature replay to execute unauthorized transactions.,0.9,gpt-4o-mini,2026-06-27T03:41:50.692163+00:00,
